ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
10225511,HY412616,09/06/2015 10:45:00 AM,018XX S JEFFERSON ST,560,ASSAULT,SIMPLE,RESIDENCE,TRUE,FALSE,1235,12,25,31,08A,1172622,1891366,2015,02/10/2018 03:50:01 PM,41.85734746,-87.64185623,"(41.857347456, -87.64185623)",8,21194,33,249,48,40,15,158
10225512,HY412725,09/06/2015 12:16:00 PM,066XX S LANGLEY AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,TRUE,FALSE,321,3,20,42,26,1182033,1861137,2015,02/10/2018 03:50:01 PM,41.7741836,-87.60824914,"(41.774183604, -87.608249138)",53,22260,9,332,4,60,18,206
10225513,HY412617,09/04/2015 12:00:00 PM,057XX S MARYLAND AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,235,2,5,41,17,1182884,1867234,2015,02/10/2018 03:50:01 PM,41.79089459,-87.60494023,"(41.790894592, -87.604940233)",32,22260,8,154,33,60,24,132
10225514,HY412724,09/06/2015 11:30:00 AM,005XX W 61ST ST,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,RESIDENCE,FALSE,FALSE,711,7,20,68,26,1173797,1864462,2015,02/10/2018 03:50:01 PM,41.78349436,-87.63834211,"(41.783494359, -87.638342105)",53,21559,66,166,4,11,17,135
10225515,HY412713,09/05/2015 10:00:00 PM,010XX W SUNNYSIDE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1914,19,46,3,6,1168561,1930053,2015,02/10/2018 03:50:01 PM,41.96359565,-87.65564038,"(41.963595653, -87.65564038)",37,22616,31,241,39,15,5,4
10225516,HY412683,09/05/2015 02:00:00 AM,063XX S MAY ST,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,724,7,16,68,6,1169739,1862774,2015,02/10/2018 03:50:01 PM,41.77895133,-87.65326905,"(41.778951328, -87.653269053)",19,21559,66,436,2,11,17,203
10225517,HY412675,09/06/2015 11:21:00 AM,004XX W 70TH ST,1151,DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,STREET,TRUE,FALSE,732,7,6,68,11,1174700,1858516,2015,02/10/2018 03:50:01 PM,41.76715779,-87.63520838,"(41.767157793, -87.63520838)",31,21559,66,479,32,11,17,214
10225518,HY412712,09/06/2015 07:00:00 AM,011XX S WABASH AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,GAS STATION,FALSE,FALSE,123,1,2,32,11,1176947,1895511,2015,09/17/2015 11:37:18 AM,41.86862493,-87.62585577,"(41.868624926, -87.62585577)",48,14913,38,368,10,35,22,144
10225519,HY412454,09/06/2015 02:15:00 AM,079XX S ST LAWRENCE AVE,560,ASSAULT,SIMPLE,RESIDENCE,TRUE,TRUE,624,6,6,44,08A,1181612,1852489,2015,02/10/2018 03:50:01 PM,41.75046233,-87.61005899,"(41.75046233, -87.610058986)",31,21546,40,11,32,61,20,227
10225520,HY412735,01/01/2015 12:00:00 AM,075XX S BLACKSTONE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,411,4,5,43,11,1187511,1855334,2015,02/10/2018 03:50:01 PM,41.75813117,-87.58835233,"(41.758131167, -87.588352326)",32,22538,39,188,35,61,19,224
11227475,JB147314,11/22/2017 02:42:00 AM,056XX N CHRISTIANA AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,TRUE,1711,17,39,13,26,,,2017,02/11/2018 03:57:41 PM,,,,,,,,,,,
10225522,HY412707,09/06/2015 12:30:00 PM,051XX W ARGYLE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1623,16,45,11,08B,1141264,1932763,2015,02/10/2018 03:50:01 PM,41.97158069,-87.7559362,"(41.97158069, -87.755936196)",20,21869,11,129,50,48,12,58
10225523,HY412742,09/05/2015 08:00:00 PM,001XX E SUPERIOR ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1833,18,42,8,6,1177508,1905401,2015,02/10/2018 03:50:01 PM,41.89575091,-87.62349592,"(41.895750913, -87.623495923)",22,21182,37,158,11,6,14,71
10225524,HY412637,09/05/2015 04:00:00 PM,039XX N PLAINFIELD AVE,610,BURGLARY,FORCIBLE ENTRY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,FALSE,1631,16,36,17,5,1120024,1925033,2015,02/10/2018 03:50:01 PM,41.95073487,-87.83420582,"(41.950734874, -87.834205823)",39,22254,17,445,19,52,12,29
10225525,HY412626,09/05/2015 10:00:00 PM,104XX S COTTAGE GROVE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,512,5,9,50,6,1182582,1836002,2015,02/10/2018 03:50:01 PM,41.70519763,-87.60701427,"(41.70519763, -87.607014274)",30,21861,45,236,43,19,10,256
10225526,HY412689,09/04/2015 08:00:00 AM,077XX W ADDISON ST,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1631,16,36,17,6,1123949,1923044,2015,02/10/2018 03:50:01 PM,41.94521318,-87.81982124,"(41.945213182, -87.819821236)",39,22254,17,457,19,52,12,29
10225528,HY412722,09/06/2015 01:30:00 AM,046XX N MALDEN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,STREET,FALSE,FALSE,1913,19,46,3,11,1166680,1930979,2015,02/10/2018 03:50:01 PM,41.96617725,-87.66252951,"(41.966177246, -87.662529513)",37,22616,31,611,39,15,5,6
10225529,HY412531,09/06/2015 08:00:00 AM,074XX W TALCOTT AVE,460,BATTERY,SIMPLE,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,1612,16,41,10,08B,1125755,1938877,2015,02/10/2018 03:50:01 PM,41.98863081,-87.81282937,"(41.988630807, -87.812829371)",34,22243,36,734,29,17,12,45
10225530,HY412704,09/05/2015 10:00:00 PM,018XX S DRAKE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1021,10,24,29,5,1153000,1890655,2015,02/10/2018 03:50:01 PM,41.85580744,-87.71389932,"(41.855807441, -87.713899319)",36,21569,30,800,14,57,21,153
11227247,JB147078,01/01/2012 09:00:00 AM,105XX S INDIANAPOLIS AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,432,4,10,52,11,,,2012,02/11/2018 03:57:41 PM,,,,,,,,,,,
10006333,HY191873,03/16/2015 12:00:00 PM,033XX W 65TH PL,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,831,8,15,66,08A,1155238,1860992,2015,02/10/2018 03:50:01 PM,41.77436365,-87.70647896,"(41.774363649, -87.706478959)",44,21867,64,293,6,58,13,208
10225531,HY412676,09/06/2015 12:07:00 PM,036XX S GILES AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,212,2,2,35,18,1178859,1880957,2015,02/10/2018 03:50:01 PM,41.82864432,-87.61928075,"(41.828644316, -87.619280753)",48,4301,1,222,9,36,24,101
10225532,HY412345,09/06/2015 03:02:00 AM,054XX W MADISON ST,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,1522,15,28,25,3,1140240,1899493,2015,02/10/2018 03:50:01 PM,41.88030315,-87.76051889,"(41.880303152, -87.760518891)",11,22216,26,674,7,32,25,97
10225533,HY412744,09/03/2015 12:20:00 PM,016XX E 50TH PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,222,2,4,39,11,1188065,1871842,2015,02/10/2018 03:50:01 PM,41.80341725,-87.58579605,"(41.803417249, -87.585796054)",1,21192,5,400,33,10,24,113
10225536,HY412702,09/05/2015 09:00:00 PM,063XX N CAMPBELL AVE,610,BURGLARY,FORCIBLE ENTRY,BARBERSHOP,FALSE,FALSE,2413,24,50,2,5,1158501,1942059,2015,02/10/2018 03:50:01 PM,41.99675304,-87.69229733,"(41.996753043, -87.692297334)",42,4450,20,31,27,50,11,52
10225537,HY412730,09/06/2015 12:40:00 PM,064XX S TROY ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,823,8,15,66,18,1156492,1861856,2015,02/10/2018 03:50:01 PM,41.77670942,-87.70185872,"(41.776709419, -87.701858715)",44,21867,64,319,31,58,13,276
10225538,HY412755,09/06/2015 12:00:00 PM,002XX W 108TH ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,513,5,34,49,24,1176610,1833323,2015,09/17/2015 11:37:18 AM,41.69798221,-87.62896318,"(41.697982208, -87.628963178)",45,21861,45,524,22,19,10,260
10225540,HY412750,09/06/2015 12:59:00 PM,079XX S MARYLAND AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),OTHER,TRUE,FALSE,624,6,8,44,18,1183280,1852527,2015,02/10/2018 03:50:01 PM,41.75052797,-87.60394555,"(41.750527966, -87.603945545)",9,21546,40,247,35,61,20,227
10225541,HY412753,09/06/2015 12:33:00 PM,014XX S BLUE ISLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,FALSE,TRUE,1232,12,25,28,08B,1168627,1893531,2015,02/10/2018 03:50:01 PM,41.86337575,-87.65645745,"(41.863375747, -87.656457451)",48,14920,29,760,26,43,15,95
10225542,HY412732,09/06/2015 02:00:00 AM,025XX W DEVON AVE,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,2413,24,50,2,5,1158385,1942396,2015,02/10/2018 03:50:01 PM,41.99768017,-87.69271478,"(41.997680166, -87.692714775)",42,4450,20,41,27,12,11,46
10225543,HY412768,09/03/2015 09:10:00 PM,001XX W KINZIE ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1831,18,42,8,6,1175310,1902997,2015,02/10/2018 03:50:01 PM,41.88920383,-87.6316408,"(41.889203826, -87.631640804)",22,4446,37,670,36,55,14,73
10225544,HY412654,09/05/2015 09:00:00 PM,063XX N CAMPBELL AVE,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,2413,24,50,2,5,1158501,1942066,2015,02/10/2018 03:50:01 PM,41.99677225,-87.69229714,"(41.996772251, -87.692297141)",42,4450,20,31,27,50,11,52
11036284,JA370282,07/29/2017 03:40:00 PM,014XX W Devon Ave,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,2432,24,40,1,6,,,2017,08/05/2017 03:50:08 PM,,,,,,,,,,,
10225545,HY412764,09/06/2015 12:00:00 AM,105XX S ST LOUIS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2211,22,19,74,14,1154881,1834336,2015,02/10/2018 03:50:01 PM,41.70122218,-87.70849713,"(41.701222178, -87.708497127)",33,4447,73,316,42,33,9,254
10225547,HY412776,09/04/2015 12:30:00 AM,039XX N LAKE SHORE DR,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1925,19,46,6,11,1171455,1926529,2015,02/10/2018 03:50:01 PM,41.95386239,-87.64510423,"(41.95386239, -87.64510423)",37,21186,57,690,39,53,5,18
10225548,HY412628,09/06/2015 10:46:00 AM,015XX W 87TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,FALSE,FALSE,614,6,21,71,14,1167675,1847039,2015,02/10/2018 03:50:01 PM,41.7358169,-87.66128649,"(41.735816901, -87.661286494)",18,21554,70,531,13,59,20,237
10225550,HY412667,09/06/2015 11:55:00 AM,130XX S INDIANA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA BUS STOP,FALSE,TRUE,533,5,9,54,08B,1179915,1819012,2015,02/10/2018 03:50:01 PM,41.6586359,-87.61729752,"(41.658635903, -87.617297524)",30,4460,51,9,43,47,10,221
10225551,HY412639,09/05/2015 12:00:00 PM,074XX S MAPLEWOOD AVE,460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,835,8,18,66,08B,1160664,1855271,2015,02/10/2018 03:50:01 PM,41.75855414,-87.68674571,"(41.758554142, -87.686745707)",6,21867,64,333,30,58,13,226
10225552,HY412734,09/06/2015 12:30:00 PM,114XX S DR MARTIN LUTHER KING JR DR,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,531,5,9,49,08B,1180951,1829231,2015,02/10/2018 03:50:01 PM,41.68665467,-87.61319407,"(41.686654673, -87.613194069)",30,21861,45,253,43,19,10,265
10225553,HY412736,09/06/2015 12:55:00 PM,047XX W WILSON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,TRUE,FALSE,1722,17,45,16,08B,1143607,1930152,2015,02/10/2018 03:50:01 PM,41.96437224,-87.74738623,"(41.964372242, -87.747386233)",20,21869,16,362,38,48,1,11
10225554,HY412105,09/05/2015 09:55:00 PM,015XX S CALIFORNIA BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING/GROUNDS,TRUE,TRUE,1023,10,28,29,08B,1157932,1892551,2015,02/10/2018 03:50:01 PM,41.8609112,-87.69574471,"(41.860911204, -87.695744714)",29,21569,30,132,14,57,21,152
10225555,HY411490,08/24/2015 05:00:00 PM,011XX S HOMAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,BANK,FALSE,FALSE,1134,11,24,29,14,1153871,1895026,2015,02/10/2018 03:50:01 PM,41.86778467,-87.71058593,"(41.867784669, -87.710585929)",36,21572,30,98,14,30,16,140
10225556,HY412741,09/06/2015 10:30:00 AM,031XX W 66TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,831,8,15,66,08B,1156391,1860689,2015,02/10/2018 03:50:01 PM,41.77350903,-87.70226038,"(41.773509032, -87.702260375)",44,21867,64,382,31,58,13,208
11227509,JB146413,01/22/2017 12:01:00 AM,079XX S JEFFERY BLVD,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,FALSE,FALSE,414,4,8,46,20,,,2017,02/11/2018 03:57:41 PM,,,,,,,,,,,
11859127,JC470662,10/13/2019 12:05:00 AM,064XX S VERNON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,312,3,20,42,08B,1180357,1862449,2019,10/20/2019 04:03:03 PM,41.77782247,-87.61435278,"(41.777822474, -87.614352775)",53,22260,9,332,4,60,18,277
11227407,JB147329,10/14/2017 12:01:00 AM,037XX N SOUTHPORT AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,FALSE,FALSE,1922,19,44,6,11,,,2017,02/22/2018 03:56:47 PM,,,,,,,,,,,
10225557,HY411337,09/05/2015 09:25:00 AM,043XX W MAYPOLE AVE,560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,1114,11,28,26,08A,1147226,1901097,2015,02/10/2018 03:50:01 PM,41.8845739,-87.73482569,"(41.884573898, -87.734825688)",11,21572,27,619,23,30,16,83
10225558,HY412733,09/05/2015 04:00:00 PM,004XX S MICHIGAN AVE,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,114,1,2,32,6,1177351,1898451,2015,02/10/2018 03:50:01 PM,41.87668331,-87.62428345,"(41.876683313, -87.624283454)",48,14913,38,367,36,35,22,126
10225559,HY411307,09/05/2015 08:30:00 AM,001XX S CALIFORNIA AVE,497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,FALSE,TRUE,1124,11,2,27,04B,1157744,1899381,2015,02/10/2018 03:50:01 PM,41.87965724,-87.69624875,"(41.87965724, -87.696248748)",48,21184,28,51,46,28,16,123
10225560,HY412761,09/06/2015 01:30:00 PM,039XX W ARTHINGTON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1132,11,24,26,08B,1150255,1895744,2015,02/10/2018 03:50:01 PM,41.86982616,-87.72384228,"(41.86982616, -87.723842281)",36,21572,27,702,14,30,16,142
10225561,HY412640,09/06/2015 02:00:00 AM,033XX S OAKLEY AVE,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,912,9,12,59,2,1161564,1882525,2015,02/10/2018 03:50:01 PM,41.83332403,-87.68269126,"(41.833324026, -87.682691255)",29,14920,56,2,26,43,23,165
10225562,HY412692,12/29/2014 08:00:00 AM,035XX W 58TH PL,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,FALSE,822,8,14,63,20,1153676,1865593,2014,02/10/2018 03:50:01 PM,41.78702059,-87.71208318,"(41.787020592, -87.712083182)",49,21867,61,801,6,58,13,129
10225563,HY412796,09/06/2015 02:05:00 PM,0000X N WESTERN AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,1223,12,2,28,18,1160401,1900374,2015,02/10/2018 03:50:01 PM,41.88232759,-87.68646513,"(41.882327585, -87.686465133)",48,21184,29,37,46,28,15,75
10225564,HY412769,09/06/2015 01:10:00 PM,027XX W WILCOX ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1125,11,2,27,18,1158068,1899241,2015,02/10/2018 03:50:01 PM,41.87926646,-87.69506289,"(41.879266461, -87.695062887)",48,21184,28,38,46,28,16,138
10225566,HY412751,09/06/2015 12:45:00 PM,023XX W SUNNYSIDE AVE,4310,OTHER OFFENSE,POSSESSION OF BURGLARY TOOLS,PARK PROPERTY,TRUE,FALSE,1911,19,47,4,26,1159799,1929822,2015,02/10/2018 03:50:01 PM,41.96314742,-87.68786174,"(41.963147421, -87.687861744)",13,21849,6,667,18,20,5,10
10225568,HY412760,09/05/2015 08:00:00 PM,032XX S WESTERN AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,911,9,12,59,6,1160868,1883170,2015,02/10/2018 03:50:01 PM,41.83510842,-87.68522717,"(41.835108416, -87.685227168)",29,14920,56,2,26,43,23,96
10225570,HY412789,09/06/2015 02:00:00 PM,070XX S MORGAN ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,733,7,17,68,18,1170860,1858135,2015,02/10/2018 03:50:01 PM,41.76619695,-87.64929464,"(41.766196948, -87.649294644)",17,21559,66,410,32,11,17,215
10225571,HY412783,09/06/2015 01:46:00 PM,002XX N OGDEN AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,1215,12,27,28,18,1166885,1901585,2015,02/10/2018 03:50:01 PM,41.88551408,-87.66262114,"(41.885514079, -87.662621141)",41,14917,29,63,46,44,15,78
11028056,JA359834,10/15/2014 03:00:00 PM,047XX S PULASKI RD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,821,8,14,57,11,,,2014,07/24/2017 03:54:23 PM,,,,,,,,,,,
10225573,HY412754,09/04/2015 10:00:00 PM,042XX N RICHMOND ST,1375,CRIMINAL DAMAGE,INSTITUTIONAL VANDALISM,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,1724,17,33,16,14,1155956,1927997,2015,02/10/2018 03:50:01 PM,41.95821808,-87.70204057,"(41.958218081, -87.702040567)",2,21538,16,214,20,39,1,13
10225576,HY412686,09/06/2015 03:00:00 AM,063XX W WRIGHTWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2512,25,29,19,14,1133557,1916594,2015,02/10/2018 03:50:01 PM,41.92735027,-87.78465695,"(41.927350272, -87.784656948)",52,22615,19,78,21,2,6,183
10225577,HY412812,09/05/2015 06:05:00 PM,042XX S MOZART ST,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,921,9,12,58,08B,1158067,1876439,2015,02/10/2018 03:50:01 PM,41.81669527,-87.69568823,"(41.816695267, -87.695688227)",29,22248,55,156,3,56,23,110
10225579,HY412613,09/06/2015 10:47:00 AM,048XX W AUGUSTA BLVD,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,APARTMENT,FALSE,FALSE,1531,15,37,25,15,1143841,1906208,2015,02/10/2018 03:50:01 PM,41.89866319,-87.74712779,"(41.898663187, -87.747127791)",4,4299,26,578,45,5,25,69
10225580,HY412831,09/06/2015 01:00:00 PM,003XX E SUPERIOR ST,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1833,18,42,8,6,1178544,1905432,2015,02/10/2018 03:50:01 PM,41.8958124,-87.61969003,"(41.895812395, -87.619690028)",22,21182,37,158,11,6,14,71
10225581,HY412720,09/02/2015 10:00:00 AM,057XX W RACE AVE,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,1512,15,29,25,6,1138056,1903042,2015,02/10/2018 03:50:01 PM,41.89008179,-87.76845265,"(41.890081789, -87.768452647)",52,22216,26,672,7,32,25,85
10225582,HY412847,09/04/2015 08:50:00 PM,059XX N GLENWOOD AVE,820,THEFT,$500 AND UNDER,PARK PROPERTY,FALSE,FALSE,2013,20,48,77,6,1165910,1939379,2015,02/10/2018 03:50:01 PM,41.98924362,-87.66511973,"(41.989243623, -87.665119726)",40,4451,76,539,16,14,2,54
10225583,HY412791,09/06/2015 01:30:00 PM,007XX W MONTROSE AVE,500N,OTHER OFFENSE,ABUSE/NEGLECT: CARE FACILITY,NURSING HOME/RETIREMENT HOME,FALSE,TRUE,1915,19,46,3,26,1170527,1929439,2015,02/10/2018 03:50:01 PM,41.96186792,-87.64843014,"(41.961867922, -87.648430138)",37,21186,31,636,39,15,5,4
10225585,HY412466,09/06/2015 06:00:00 AM,028XX N SHEFFIELD AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,FALSE,FALSE,1933,19,44,6,26,1169127,1919000,2015,02/10/2018 03:50:01 PM,41.93325348,-87.65388155,"(41.93325348, -87.653881552)",38,4449,57,680,25,22,5,31
10225586,HY412814,09/06/2015 12:00:00 PM,043XX S ASHLAND AVE,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,924,9,11,61,6,1166397,1876037,2015,02/10/2018 03:50:01 PM,41.81541845,-87.66514317,"(41.815418448, -87.66514317)",29,14924,59,706,3,37,23,108
10225587,HY412749,09/06/2015 01:15:00 PM,004XX S KEDZIE AVE,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,FALSE,FALSE,1134,11,28,27,26,1155110,1897784,2015,02/10/2018 03:50:01 PM,41.87532816,-87.70596332,"(41.875328156, -87.705963317)",11,21572,28,737,23,28,16,140
10225589,HY412813,09/06/2015 02:09:00 PM,003XX S MAPLEWOOD AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,1125,11,2,28,08A,1159433,1898396,2015,02/10/2018 03:50:01 PM,41.87691974,-87.69007408,"(41.876919736, -87.69007408)",48,21184,29,785,46,28,16,138
11028299,JA360073,05/30/2015 12:00:00 AM,074XX S HARVARD AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,FALSE,TRUE,731,7,17,69,2,,,2015,05/15/2018 03:52:47 PM,,,,,,,,,,,
11028290,JA360134,05/30/2015 12:00:00 AM,074XX S HARVARD AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,FALSE,TRUE,731,7,17,69,2,,,2015,05/22/2018 04:05:33 PM,,,,,,,,,,,
10225590,HY412801,09/04/2015 01:00:00 PM,005XX W MADISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,121,1,42,28,14,1172573,1900294,2015,02/10/2018 03:50:01 PM,41.8818476,-87.64177207,"(41.881847601, -87.641772074)",22,4452,29,786,36,45,22,91
10225591,HY412679,08/31/2015 11:30:00 PM,010XX N HAMLIN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,FALSE,1112,11,27,23,11,1150857,1906759,2015,02/10/2018 03:50:01 PM,41.90004075,-87.72134375,"(41.900040745, -87.721343753)",41,4299,24,456,46,5,16,66
10225592,HY412710,09/06/2015 12:20:00 PM,003XX S MAPLEWOOD AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE PORCH/HALLWAY,TRUE,TRUE,1125,11,2,28,26,1159433,1898396,2015,02/10/2018 03:50:01 PM,41.87691974,-87.69007408,"(41.876919736, -87.69007408)",48,21184,29,785,46,28,16,138
10225593,HY412632,09/06/2015 11:11:00 AM,047XX W HARRISON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1131,11,24,25,08B,1144981,1896934,2015,02/10/2018 03:50:01 PM,41.87319279,-87.74317485,"(41.873192794, -87.743174845)",36,22216,26,61,14,32,16,143
10225594,HY412604,09/06/2015 10:41:00 AM,035XX W VAN BUREN ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,1133,11,28,27,08A,1152955,1897800,2015,02/10/2018 03:50:01 PM,41.87541501,-87.71387525,"(41.875415013, -87.713875252)",11,21572,28,783,23,30,16,141
10225595,HY412488,09/06/2015 07:45:00 AM,036XX W ROOSEVELT RD,031A,ROBBERY,ARMED: HANDGUN,ALLEY,FALSE,FALSE,1133,11,24,29,3,1152310,1894469,2015,02/10/2018 03:50:01 PM,41.86628713,-87.71633137,"(41.86628713, -87.716331367)",36,21572,30,98,14,30,16,141
10225596,HY412493,09/06/2015 08:05:00 AM,041XX W JACKSON BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,1132,11,28,26,08B,1148870,1898365,2015,02/10/2018 03:50:01 PM,41.87704536,-87.7288593,"(41.877045361, -87.728859301)",11,21572,27,675,23,30,16,142
10225598,HY412464,09/06/2015 06:55:00 AM,004XX S PULASKI RD,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,FALSE,FALSE,1132,11,24,26,26,1149797,1897617,2015,02/10/2018 03:50:01 PM,41.8749748,-87.72547505,"(41.874974798, -87.725475051)",36,21572,27,675,23,30,16,142
10225599,HY412823,09/06/2015 08:30:00 AM,049XX S ASHLAND AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,931,9,16,61,6,1166503,1872209,2015,02/10/2018 03:50:01 PM,41.80491172,-87.66486357,"(41.804911724, -87.664863565)",53,14924,59,677,4,37,23,118
10225600,HY412469,09/06/2015 06:45:00 AM,037XX W ARTHINGTON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1133,11,24,29,08B,1151712,1895782,2015,02/10/2018 03:50:01 PM,41.86990192,-87.71849217,"(41.869901924, -87.71849217)",36,21572,28,98,14,30,16,141
